2172,3.9
2173,3.55
2174,16.8
2175,6.675
2176,7.1
2177,8.125
2178,12.6
2179,3.51666666667
2180,3.6
2181,7.07333333333
2182,4.91666666667
2183,8.5
2184,12.4
2185,5.0
2186,8.5
2187,16.7
2188,11.1
2189,5.3
2190,3.6
2191,11.4
2192,4.4
2193,15.5
2194,10.9
2195,12.1
2196,8.51
2197,7.15
2198,5.04666666667
2199,4.6
2200,18.1
2201,4.4
2202,6.1
2203,5.0
2204,19.8
2205,17.5
2206,27.9
2207,11.2
2208,8.16666666667
2209,9.7
2210,7.525
2211,30.1
2212,10.9333333333
2213,4.24666666667
2214,4.6
2215,11.18
2216,9.2
2217,1.8880952381
2218,4.3
2219,10.6916666667
2220,7.125
2221,8.1
2222,16.0
2223,4.0
2224,7.7
2225,3.0
2226,3.7
2227,6.4
2228,4.44
2229,7.0
2230,7.1
2231,5.7
2232,5.3
2233,11.4
2234,6.6
2235,13.7333333333
2236,13.35
2237,10.9
2238,6.1
2239,20.2
2240,3.18333333333
2241,2.9
2242,12.0
2243,6.3
2244,7.95
2245,16.5
2246,12.65
2247,4.1
2248,24.4
2249,15.8
2250,22.2
2251,17.0
2252,10.0
2253,5.41666666667
2254,7.18571428571
2255,7.6
2256,14.5466666667
2257,11.2
2258,30.1
2259,9.95
2260,4.5
2261,6.1
2262,11.5
2263,3.7
2264,2.48333333333
2265,12.2
2266,10.4
2267,3.46666666667
2268,13.5
2269,7.53333333333
2270,5.2
2271,4.95
2272,4.75833333333
2273,4.5
2274,7.5
2275,9.3
2276,7.62
2277,4.0
2278,5.9
2279,34.2
2280,20.9416666667
2281,26.6
2282,5.7
2283,12.0
2284,10.1
2285,12.2
2286,16.0
2287,9.8
2288,9.9
2289,7.9
2290,6.8
2291,8.2
2292,13.9
2293,8.7
2294,4.6
2295,32.6
2296,3.5
2297,31.7
2298,3.44166666667
2299,35.3
2300,8.0
2301,32.1
2302,6.0
2303,12.195
2304,10.0
2305,9.3
2306,16.9
2307,4.03333333333
2308,10.5
2309,16.5428571429
2310,3.0
2311,4.6
2312,12.2
2313,5.7
2314,5.2
2315,3.0
2316,10.125
2317,4.55
2318,8.8
2319,4.4
2320,3.925
2321,15.7
2322,5.16666666667
2323,11.8
2324,16.2
2325,6.65666666667
2326,6.0
2327,11.7666666667
2328,25.0
2329,2.99333333333
2330,14.6
2331,7.2
2332,10.5333333333
2333,31.6
2334,18.4
2335,7.5
2336,9.0
2338,4.9
2339,3.7
2340,13.6
2341,7.6
2342,3.59333333333
2343,6.925
2344,9.7
2345,5.3
2346,4.8
2347,15.7
2348,23.5
2349,8.1
2350,5.7
2351,5.7
2352,8.6
2353,4.5
2354,6.6
2355,6.77333333333
2356,11.725
2357,4.35
2358,8.0
2359,14.4
2360,8.3
2361,13.36
2362,8.8
2363,4.1
2364,7.8
2365,11.475
2366,7.85
2367,1.0
2368,17.5
2369,6.7
2370,5.8
2371,6.2
2372,18.3
2373,17.2
2374,4.1
2375,5.5
2376,10.0
2377,8.8
2378,7.1
2379,2.6
2380,5.88571428571
2382,6.2
7709,3.11865079365
7710,5.39571428571
7711,2.07833333333
7712,3.3
7713,8.3
7714,2.55
7715,7.425
7716,2.06666666667
7717,3.4
7718,1.0
7719,3.37654761905
7720,0.938571428571
7721,1.35722222222
7722,2.55
7723,2.91333333333
7724,4.98333333333
7725,1.35396825397
7726,5.925
7727,2.80833333333
7728,1.92545454545
7729,2.48333333333
7730,3.0
7731,5.8
7732,2.8480952381
7733,2.81333333333
7734,1.76130952381
7735,3.43666666667
7736,16.4
7737,4.65
7738,5.57833333333
7739,0.475595238095
7740,1.18428571429
7741,2.31273809524
7742,0.291130952381
7743,1.35119047619
7744,2.36666666667
7745,5.9
7746,0.636746031746
7747,1.58
7748,2.41666666667
7749,3.76363636364
7750,6.74880952381
7751,4.5580952381
7752,2.98833333333
7753,0.797380952381
7754,13.9
7755,7.27888888889
7756,3.65738095238
7757,1.6
7758,4.43333333333
7759,1.70993506494
7760,0.801602564103
7761,1.92761904762
7762,6.16777777778
7763,11.175
7764,2.265
7765,3.79
7766,3.69666666667
7767,7.01833333333
7768,10.0
7769,4.4
7770,5.706497114
7771,15.8266666667
7772,1.08333333333
7773,7.01833333333
7774,3.61666666667
7775,8.48
7776,1.12642857143
7777,1.0
7778,2.0
7779,2.06047619048
7780,0.75
7781,1.8
7782,4.2
7783,3.3
7784,3.95
7785,5.4784981685
7786,3.15
7787,2.2675
7788,0.371353874883
7789,9.34641025641
7790,0.824880952381
7791,6.07
7792,1.41333333333
7793,6.775
7794,1.81547619048
7795,1.25
7797,3.4575
7798,2.26
7799,1.80166666667
7800,2.46
7801,0.195238095238
7802,9.3
7803,1.0269047619
7804,0.54
7805,13.1983333333
7806,0.272142857143
7807,6.45
7808,6.55
7809,1.47714285714
7810,6.82166666667
7811,5.4
7812,3.0
7813,1.8
7814,1.1353013653
7815,2.7
7816,16.55
7817,1.85
7818,0.794047619048
7819,1.825
7820,6.245
7821,1.85
7822,1.825
7823,2.0
7824,2.9
7825,8.74285714286
7826,4.6
7827,1.9
7828,1.0
7829,5.2
7830,5.64
7831,3.0
7832,1.0
7833,2.61833333333
7834,0.710476190476
7835,7.03833333333
7836,2.81416666667
7837,0.958571428571
7838,7.55
7839,9.01428571429
7840,3.0
7841,1.65785714286
7842,2.69166666667
7843,2.64904761905
7844,2.52833333333
7845,4.5
7846,3.33333333333
7847,0.831711344211
7848,1.45854978355
7849,1.55954906205
7850,3.595
7851,3.7
7852,2.81333333333
7853,5.88
7854,12.4
7855,2.86666666667
7856,3.0
7857,0.799783549784
7858,3.025
7859,2.02
7860,1.0
7861,2.35
7862,5.05
7863,1.15416666667
7864,0.944285714286
7865,8.04285714286
7866,4.58111111111
7867,4.07369047619
7868,1.85547619048
7869,2.42785714286
7870,9.0
7871,3.6
7872,2.40757797758
7873,2.26666666667
7874,1.21111111111
7875,3.18333333333
7876,3.575
7877,2.1142002442
7878,3.23
7879,0.574722222222
7880,0.291130952381
7881,1.2
7883,1.77166666667
7884,1.76297619048
7885,1.31818181818
7886,4.7
7887,4.55714285714
7888,6.2
7889,3.2
7890,3.16830808081
7891,7.15
7892,0.831711344211
7893,5.115
7894,1.56833333333
7895,5.455
7896,6.65
7897,7.69333333333
7898,0.810714285714
7899,2.80666666667
7900,2.13747722865
7901,4.43333333333
7902,1.47714285714
7903,6.00166666667
7904,2.8
7905,0.593928571429
7906,5.19547619048
7907,1.83337301587
7908,5.40666666667
7909,8.74285714286
7910,4.0
7911,3.36666666667
7912,2.325
7913,2.0
7914,1.58571428571
7915,5.14064102564
7916,0.612142857143
7917,0.822777777778
7918,2.66666666667
7919,1.1
7920,2.9
7921,2.48833333333
7922,2.75
7923,1.0
7924,1.01166666667
7925,7.89119047619
7926,1.1
7927,3.72
7928,3.0
7929,2.31273809524
7930,10.9
7931,2.625
7932,1.9
7933,0.780158730159
7934,2.93333333333
7935,0.734087301587
7936,10.9333333333
7937,1.72857142857
7938,0.837023809524
7939,8.66666666667
7940,1.75333333333
7941,3.58204545455
7942,2.05
7943,9.17976190476
7944,2.24
7945,8.5180952381
7946,1.04674603175
7947,1.875
7948,2.425
7950,8.65
7951,2.285
7952,4.0
7953,3.0
7954,4.10818542569
7955,2.19166666667
7956,2.35
7957,3.675
7958,2.96666666667
7959,3.57
7960,2.26682539683
7961,4.24916666667
7962,4.575
7963,2.425
7964,1.85858058608
7965,4.70404761905
7966,1.90063492063
7967,1.58305555556
7968,3.34285714286
7969,3.2
7970,0.975
7971,2.25214285714
7972,4.12
7973,7.4
7974,0.970384615385
7975,5.16666666667
7976,3.51111111111
7977,6.05952380952
7978,4.12
7979,3.16
7980,11.55
7981,2.27956349206
7982,0.125
7983,2.95
7984,0.700833333333
7985,1.91142857143
7986,9.45
7987,4.38285520036
7988,1.3655952381
7989,6.65
7990,7.71666666667
7991,1.0
7992,9.81166666667
7993,0.625833333333
7994,0.662380952381
7995,3.45438311688
7996,7.51071428571
7997,8.29333333333
7998,2.50171703297
7999,5.65
8000,2.16666666667
8001,5.63179403929
8002,11.3616666667
8003,1.2
8004,5.74071428571
8005,12.2
8006,0.291130952381
8007,1.34722222222
8008,1.78642857143
8009,3.19916666667
8010,2.36666666667
8011,6.33928571429
8012,2.93333333333
8013,0.475
8014,5.33064935065
8015,4.7
8016,2.80666666667
8017,1.7
8018,7.91317460317
8019,2.7
8020,3.17857142857
8021,2.43
8022,8.125
8023,3.11666666667
8024,1.44047619048
8025,2.1021969697
8026,2.05
8027,1.46333333333
8028,4.01761904762
8029,5.85
8030,6.46666666667
8031,0.574722222222
8032,3.96666666667
8033,2.30443722944
8034,4.44
8035,6.75
8036,5.74071428571
8037,3.71123015873
8038,1.61333333333
8039,1.89944444444
8040,4.78333333333
8041,9.51648989899
8042,2.90833333333
8044,1.85547619048
8045,2.71324296618
8046,0.578571428571
8047,0.970384615385
8048,1.12666666667
8049,2.58717171717
8050,1.8
8051,2.88
8052,2.78666666667
8053,2.425
8054,3.26166666667
8055,4.04
8056,8.26468253968
8057,2.36380952381
8058,3.04666666667
8059,1.0
8060,3.2055952381
8061,1.52476190476
8062,5.11666666667
8063,1.04
8064,8.04166666667
8065,3.2055952381
8066,3.85
8067,1.01341681409
8068,3.85
8069,1.62214285714
8070,2.1
8071,0.933333333333
8072,3.43476190476
8073,5.5
8074,3.2
8075,1.15416666667
8077,2.025
8078,2.73523809524
8079,0.475
8080,2.41666666667
8081,1.03833333333
8082,1.01181818182
8083,6.54111111111
8084,0.79253968254
8085,2.16428571429
8086,2.1142002442
8087,0.548946608947
8088,1.9
8089,12.3666666667
8090,8.29285714286
8091,4.8
8092,3.19595238095
8093,1.1580299306
8094,1.16607142857
8095,0.513333333333
8096,3.26666666667
8097,1.15416666667
8098,3.0
8099,0.625833333333
8100,5.12318348318
8101,2.58333333333
8102,2.4
8103,3.0
8104,2.19
8105,0.94
8106,2.79571428571
8107,3.75055555556
8108,3.79
8109,2.655
8110,2.9375
8111,10.1
8112,0.826547619048
8113,3.46
8114,3.55833333333
8115,2.50171703297
8116,13.4
8117,2.28571428571
8118,0.658095238095
8119,0.6
8120,0.43696969697
8121,1.6523018648
8122,0.658095238095
8123,0.85
8124,1.0
8125,4.1
8126,1.65833333333
8127,2.58333333333
8128,6.31142857143
8129,3.0
8130,3.4
8131,2.9
8132,7.095
8133,0.970384615385
8134,1.67738095238
8135,6.89833333333
8136,4.6
8137,0.8
8138,4.73
8139,7.25
8140,6.7
8141,1.8880952381
8142,1.90714285714
8143,2.7
8144,3.21833333333
8145,6.69333333333
8146,4.68542568543
8147,3.0019047619
8148,2.75
8149,2.26666666667
8150,1.42896825397
8151,2.06666666667
8152,4.14325396825
8153,6.0130952381
8154,4.38285520036
8155,2.54166666667
8156,2.425
8157,1.35
8158,3.61666666667
8159,0.125
8160,5.75551670552
8161,2.0
8162,1.0
8163,1.42
8164,1.62214285714
8165,5.0
8166,4.0930952381
8167,7.56666666667
8168,6.67833333333
8169,0.837023809524
8170,2.95714285714
8171,4.24916666667
8172,12.7916666667
8173,1.75928571429
8174,16.66
8175,2.71142857143
8176,2.0
8177,3.78333333333
8178,3.23431818182
8179,1.75
8180,3.88452380952
8181,7.8
8182,5.16666666667
8184,5.0
8185,3.0
8186,1.97666666667
8187,2.8
8188,2.73523809524
8189,6.48321428571
8191,3.7469047619
8192,3.615
8193,2.30443722944
8194,2.31273809524
8195,2.26666666667
8196,2.555
8197,4.83156926407
8198,1.45666666667
8199,1.1353013653
8200,6.76666666667
8201,1.86666666667
8202,1.35119047619
8203,9.85
8204,1.0
8205,10.1536904762
8206,5.14064102564
8207,2.50171703297
8208,7.2
8209,1.83337301587
8210,3.6
8211,8.08337301587
8212,3.9
8213,2.0
8214,3.88
8215,1.77857142857
8216,12.6833333333
8217,1.92761904762
8218,1.5
8219,0.547655122655
8220,0.475595238095
8221,3.85
8222,3.96666666667
8223,11.76
8224,1.91368686869
8225,1.63333333333
8226,0.725595238095
8227,6.82166666667
8228,4.97727272727
8229,4.0
8230,9.3
8231,8.04285714286
8232,7.22619047619
8233,4.84666666667
8234,4.2
8235,2.35
8236,14.0
8237,1.575
8238,2.07833333333
8239,2.76388888889
8240,0.801602564103
8241,4.76333333333
8242,7.095
8243,4.61914862915
8244,0.411553030303
8245,3.64178571429
8246,3.2
8247,4.25
8248,1.0
8249,2.275
8250,3.86666666667
8251,1.85858058608
8252,1.11666666667
8253,11.55
8254,1.71583333333
8255,3.23321428571
8256,1.0
8257,1.84057720058
8258,0.950853174603
8259,2.705
8260,11.7
8261,5.36
8262,3.19166666667
8263,0.671474358974
8264,1.04238095238
8265,2.72525252525
8266,10.56
8267,6.43833333333
8268,1.96931818182
8269,3.0
8270,0.846556221556
8271,1.21111111111
8272,2.27333333333
8273,2.285
8274,2.53871961372
8275,3.625
8276,6.07083333333
8277,3.0
8279,4.23253968254
8280,7.68666666667
8281,3.21666666667
8282,1.4
8283,6.0
8284,8.08337301587
10643,2.825
10644,0.572435277141
10645,4.03111111111
10646,5.95857142857
10647,5.73214285714
10648,1.00953712954
10649,1.85
10650,1.75
10651,2.04666666667
10652,0.685714285714
10653,2.525
10654,4.3
10655,1.10575757576
10656,1.62214285714
10657,2.76333333333
10658,3.28333333333
10659,1.935
10660,6.18333333333
10661,3.41666666667
10662,0.98
10663,0.125
10664,2.50171703297
10665,0.640476190476
10666,1.72857142857
10667,1.75928571429
10668,1.58305555556
10669,2.04666666667
10670,16.18
10671,3.0
10672,1.83337301587
10673,1.175
10674,1.87
10675,2.7
10676,5.06666666667
10677,18.5
10678,0.411553030303
10679,2.88
10680,2.80166666667
10681,2.55523809524
10682,0.242857142857
10683,2.375
10684,2.0
10685,2.62628371628
10686,0.971652514153
10687,3.91702380952
10688,6.79666666667
10689,3.64178571429
10690,9.0
10691,1.9
10692,1.90833333333
10693,3.32358585859
10694,0.662380952381
10695,15.9333333333
10696,2.0
10697,8.74285714286
10698,7.0
10699,2.42861111111
10700,4.97727272727
10701,2.0
10702,1.72805555556
10703,1.45
10704,1.13333333333
10705,0.371353874883
10706,8.01666666667
10707,1.83214285714
10708,3.55833333333
10709,0.754139194139
10710,1.765
10711,1.0
10712,2.63833333333
10713,0.340833333333
10714,0.71
10715,7.89119047619
10716,0.815
10717,3.43476190476
10718,4.65833333333
10719,9.375
10720,2.2080952381
10721,1.9
10722,2.87615079365
10723,2.16428571429
10724,1.0
10725,0.9
10726,2.68
10727,3.77833333333
10728,1.80416666667
10729,0.125
10730,13.7216666667
10731,1.73333333333
10732,8.82833333333
10733,5.77777777778
10734,1.0269047619
10735,1.0
10736,4.36
10737,2.91376623377
10738,1.43333333333
10739,2.30443722944
10740,7.21333333333
10741,3.0
10742,1.87
10743,2.66666666667
10744,1.65607142857
10745,1.32875901876
10746,7.48333333333
10747,0.824880952381
10748,2.16166666667
10749,1.75333333333
10750,0.724166666667
10751,7.61666666667
10752,0.828037518038
10753,1.33023809524
10754,2.35
10755,6.6330952381
10756,0.27
10757,2.54166666667
10758,1.92761904762
10759,10.3
10760,0.595
10761,2.16583333333
10762,6.00166666667
10763,1.44047619048
10764,1.31818181818
10765,1.15416666667
10766,4.04666666667
10767,1.55515873016
10768,1.355
10769,3.9
10770,0.658095238095
10771,2.69
10772,2.05
10773,4.0
10774,0.971652514153
10775,2.36857142857
10776,2.58333333333
10777,7.25
10778,5.57334415584
10779,0.799783549784
10780,6.08055555556
10781,6.425
10782,9.025
10783,6.0
10784,0.734087301587
10785,5.78
10786,1.34722222222
10787,0.3
10788,1.10607142857
10789,9.66071428571
10790,2.20761904762
10791,2.28
10792,0.414523809524
10793,3.08333333333
10794,2.87615079365
10795,2.0125
10796,1.46158730159
10797,0.4075
10798,2.1562049062
10799,2.0
10800,1.0
10801,7.27888888889
10802,1.9
10803,6.05
10804,2.95
10805,0.6
10806,4.5
10807,1.48988095238
10808,15.6
10809,3.95666666667
10810,11.875
10811,1.73666666667
10812,2.55333333333
10813,6.48321428571
10814,2.0
10815,1.10607142857
10816,0.742857142857
10817,3.93333333333
10818,0.573492063492
10819,0.414523809524
10820,5.76
10821,6.69333333333
10822,4.3378010878
10823,1.3
10824,1.92545454545
10825,3.86666666667
10826,4.45416666667
10827,2.9
10828,2.38444444444
10829,7.15
10830,5.83333333333
10831,1.05888888889
10832,0.572435277141
10833,2.61095238095
10834,6.86833333333
10835,1.76130952381
10836,2.41333333333
10837,1.9
10838,1.50833333333
10839,2.25214285714
10840,6.65833333333
10841,2.0
10842,4.975
10843,2.6
10844,1.03833333333
10845,1.76
10846,6.7
10847,1.72857142857
10848,2.43
10849,0.944285714286
10850,1.5175
10851,2.0
10852,1.25715909091
10853,2.61833333333
10854,2.875
10855,2.71904761905
10856,4.07369047619
10857,2.05
10858,1.79166666667
10859,3.525
10860,3.6
10861,2.83333333333
10862,1.22333333333
10863,3.21833333333
10864,1.26666666667
10866,4.575
10867,1.26095238095
10868,0.846556221556
10869,4.28333333333
10870,4.18333333333
10871,5.40833333333
10872,4.33333333333
10873,0.27
10874,3.0
10875,1.46111111111
10876,3.26666666667
10877,5.64
10878,4.29261904762
10879,1.54619047619
10880,2.61095238095
10881,2.55
10882,0.28
10883,3.525
10884,5.82626262626
10885,9.18333333333
10886,1.4
10887,5.2
10888,3.35
10889,1.0
10890,8.5
10891,1.0
10892,0.834047619048
10893,3.255
10894,0.786666666667
10895,2.30443722944
10896,2.0
10897,5.56666666667
10898,5.09214285714
10899,4.38285520036
10900,9.0
10901,7.455
10902,0.640476190476
10903,1.6523018648
10904,2.0
10905,0.662380952381
10906,2.16079545455
10907,6.0
10908,1.0
10909,1.10299459527
10910,1.50238095238
10911,1.46111111111
10912,0.876666666667
10913,0.745
10914,3.59420634921
10915,4.25
10916,8.57452380952
10917,1.45
10918,1.07
10919,8.02285714286
10920,1.77916666667
10921,3.8
10922,0.810714285714
10923,17.4
10924,1.65785714286
10925,1.825
10926,3.56666666667
10927,1.48186507937
10928,1.45854978355
10929,6.725
10930,5.8
10931,7.13103896104
10932,3.095
10933,2.0
10934,0.824880952381
10935,2.19962093462
10936,9.17448051948
10937,1.44047619048
10938,5.3
10939,4.10972222222
10940,0.958571428571
10941,3.98333333333
10942,10.1536904762
10943,1.0
10944,3.79
10945,2.03833333333
10946,4.86
10947,2.31666666667
10948,4.97727272727
10949,3.62333333333
10950,6.35714285714
10951,6.56666666667
10952,1.70833333333
10953,0.532023809524
10954,1.37785714286
10955,4.70404761905
10956,2.71904761905
10957,4.5
10958,1.85
10959,1.75154761905
10960,7.315
10961,4.65547619048
10962,1.16666666667
10963,3.95
10964,2.625
10965,3.40666666667
10966,5.05
10967,3.55
10968,2.30833333333
10969,6.31666666667
10970,3.25976190476
10971,7.89119047619
10972,1.55954906205
10973,2.41833333333
10974,2.75
10975,2.60833333333
10976,2.17857142857
10977,4.51666666667
10978,0.826547619048
10979,0.52
10980,3.85552059052
10981,0.797380952381
10982,5.13333333333
10983,2.74666666667
10984,1.8
10985,1.58
10986,2.275
10987,1.31818181818
10988,2.36666666667
10989,1.75928571429
10990,2.775
10991,0.636746031746
10992,17.85
10993,0.625833333333
10994,0.346666666667
10995,2.88333333333
10996,1.26
10997,1.62214285714
10998,2.36380952381
10999,2.35
11000,3.0
11001,0.593928571429
11002,3.09
11003,3.98333333333
11004,3.52714285714
11005,2.0
11006,4.76666666667
11007,2.46952380952
11008,3.1
11009,0.898484848485
11010,1.975
11011,0.475595238095
11012,3.99476190476
11013,3.09
11014,1.03833333333
11015,3.32358585859
11016,2.15833333333
11017,10.1536904762
11018,2.25523809524
11019,2.99876984127
11020,0.97
11022,4.18702380952
11023,2.19962093462
11024,1.41807359307
11025,2.0
11026,7.89119047619
11027,2.0
11028,14.4316666667
11030,1.65166666667
11031,4.77428571429
11032,3.0019047619
11033,1.04238095238
11034,11.8333333333
11035,7.25
11036,2.83333333333
11037,2.60095238095
11038,1.74
11039,1.6
11040,1.94166666667
11041,3.24642857143
11042,2.8
11043,1.70993506494
11044,1.05555555556
11045,0.572435277141
11046,1.04
11047,2.3
11048,0.340833333333
11049,0.821666666667
11050,2.265
11051,3.0625
11052,1.6445959596
11053,2.68
11054,0.291130952381
11055,2.05095238095
11056,1.32603174603
11057,3.0
11058,12.6
11059,2.98333333333
11060,1.72666666667
11061,0.700833333333
11062,4.25
11063,1.0
11064,1.89714285714
11065,1.0
11066,2.3
11067,2.9823015873
11068,1.91142857143
11069,3.0625
11070,3.525
11071,0.414523809524
11072,4.1
11073,1.12666666667
11074,1.48988095238
11075,4.27
11076,1.1353013653
11077,6.315
11078,2.0
11079,1.10634920635
11080,1.83214285714
11081,5.2
11082,0.791666666667
11083,0.971652514153
11084,0.291130952381
11085,2.19962093462
11086,1.1353013653
11087,0.572435277141
11088,0.658095238095
11089,1.11666666667
11090,7.93333333333
11091,3.0
11092,5.21333333333
11093,0.724166666667
11094,4.5580952381
11095,4.36
11096,2.95
11097,2.0
11098,2.05
11099,1.76
11100,10.0266666667
11101,9.22
11102,7.15909090909
11103,2.26916666667
11104,9.24666666667
11105,3.51111111111
11106,2.36380952381
11107,0.415
11108,1.19
11109,0.532023809524
11110,1.96931818182
11111,0.938571428571
11112,2.0
11113,2.57358974359
11114,4.7
11115,2.06666666667
11116,1.81547619048
11117,2.82764790765
11118,2.84845238095
11119,2.16666666667
11120,8.8
11121,2.7
11122,1.83214285714
11123,1.70476190476
11124,4.4
11125,0.69619047619
11126,1.78078754579
11127,1.13452380952
11128,2.19962093462
11129,4.02
11130,1.21144993895
11131,1.05888888889
11132,6.46666666667
11133,14.1321428571
11134,0.898484848485
11135,0.27
11136,2.11428571429
11137,1.88333333333
11138,7.65333333333
11139,1.0
11140,3.3
11141,1.0
11142,2.84
11143,6.86833333333
11144,5.14064102564
11145,1.67738095238
11146,0.671474358974
11147,2.24166666667
11148,1.23333333333
11149,1.50214285714
11150,1.77916666667
11151,8.08337301587
11152,2.3875
11153,2.54547619048
11154,7.1
11155,2.1
11156,2.78888888889
11157,0.340833333333
11158,3.79
11159,3.93333333333
11160,2.19833333333
11161,1.88333333333
11162,3.0
11163,2.58426406926
11164,1.55365079365
11165,1.95
